payment_id,amount,payment_method,failure_reason,attempt_number,customer_success_rate,action,recovery_success,simulated_probability
pay_008252,776.74,UPI,NETWORK_ERROR,1,0.66,SEND_REMINDER,1,0.43000000000000005
pay_000092,3924.19,WALLET,USER_CANCELLED,2,0.806,RETRY,1,0.5330000000000001
pay_000092,3924.19,WALLET,USER_CANCELLED,2,0.806,SEND_REMINDER,1,0.663
pay_009206,462.28,CARD,TIMEOUT,2,0.642,RETRY,1,0.581
pay_009206,462.28,CARD,TIMEOUT,2,0.642,SEND_REMINDER,0,0.35100000000000003
pay_003318,823.99,UPI,LIMIT_EXCEEDED,3,0.591,RETRY,0,0.10549999999999998
pay_003318,823.99,UPI,LIMIT_EXCEEDED,3,0.591,SEND_REMINDER,1,0.40549999999999997
pay_002965,4810.07,NETBANKING,USER_CANCELLED,2,0.492,RETRY,0,0.37600000000000006
pay_002965,4810.07,NETBANKING,USER_CANCELLED,2,0.492,SEND_REMINDER,1,0.506
pay_009891,4922.43,WALLET,LIMIT_EXCEEDED,4,0.835,RETRY,0,0.15749999999999997
pay_009891,4922.43,WALLET,LIMIT_EXCEEDED,4,0.835,SEND_REMINDER,0,0.45749999999999996
pay_004144,2320.0,CARD,NETWORK_ERROR,4,0.956,RETRY,1,0.6379999999999999
pay_004144,2320.0,CARD,NETWORK_ERROR,4,0.956,SEND_REMINDER,1,0.36800000000000005
pay_000127,818.58,UPI,USER_CANCELLED,3,0.738,RETRY,0,0.42900000000000005
pay_000127,818.58,UPI,USER_CANCELLED,3,0.738,SEND_REMINDER,0,0.5589999999999999
pay_008753,2966.88,CARD,USER_CANCELLED,4,0.988,RETRY,0,0.48400000000000004
pay_008753,2966.88,CARD,USER_CANCELLED,4,0.988,SEND_REMINDER,0,0.6139999999999999
pay_000544,5728.76,UPI,BANK_ERROR,3,0.556,RETRY,0,0.538
pay_000544,5728.76,UPI,BANK_ERROR,3,0.556,SEND_REMINDER,1,0.20800000000000002
pay_004024,3384.2,WALLET,INSUFFICIENT_FUNDS,1,0.451,RETRY,0,0.2255
pay_004024,3384.2,WALLET,INSUFFICIENT_FUNDS,1,0.451,SEND_REMINDER,1,0.5255000000000001
pay_009106,1373.95,NETBANKING,CARD_EXPIRED,4,0.516,RETRY,0,0.01
pay_009106,1373.95,NETBANKING,CARD_EXPIRED,4,0.516,SEND_REMINDER,1,0.418
pay_006875,615.35,UPI,FRAUD_SUSPECTED,3,0.896,RETRY,0,0.01
pay_006875,615.35,UPI,FRAUD_SUSPECTED,3,0.896,SEND_REMINDER,0,0.01
pay_003017,536.21,WALLET,LIMIT_EXCEEDED,1,0.587,RETRY,1,0.2435
pay_003017,536.21,WALLET,LIMIT_EXCEEDED,1,0.587,SEND_REMINDER,0,0.5435
pay_000272,573.24,CARD,INSUFFICIENT_FUNDS,3,0.498,RETRY,0,0.10899999999999999
pay_000272,573.24,CARD,INSUFFICIENT_FUNDS,3,0.498,SEND_REMINDER,0,0.40900000000000003
pay_007497,1196.44,WALLET,TIMEOUT,3,0.524,RETRY,0,0.45199999999999996
pay_007497,1196.44,WALLET,TIMEOUT,3,0.524,SEND_REMINDER,0,0.22200000000000003
pay_007766,1764.79,UPI,NETWORK_ERROR,2,0.559,RETRY,1,0.5794999999999999
pay_007766,1764.79,UPI,NETWORK_ERROR,2,0.559,SEND_REMINDER,1,0.30950000000000005
pay_003586,642.39,UPI,LIMIT_EXCEEDED,3,0.519,RETRY,0,0.0695
pay_003586,642.39,UPI,LIMIT_EXCEEDED,3,0.519,SEND_REMINDER,1,0.36950000000000005
pay_001013,9511.04,NETBANKING,FRAUD_SUSPECTED,1,0.822,RETRY,0,0.071
pay_001013,9511.04,NETBANKING,FRAUD_SUSPECTED,1,0.822,SEND_REMINDER,0,0.071
pay_008598,4181.78,UPI,LIMIT_EXCEEDED,3,0.716,RETRY,0,0.16799999999999998
pay_008598,4181.78,UPI,LIMIT_EXCEEDED,3,0.716,SEND_REMINDER,0,0.46799999999999997
pay_003605,3380.25,UPI,USER_CANCELLED,2,0.504,RETRY,0,0.38200000000000006
pay_003605,3380.25,UPI,USER_CANCELLED,2,0.504,SEND_REMINDER,1,0.512
pay_004533,2699.08,CARD,INSUFFICIENT_FUNDS,2,0.691,RETRY,0,0.27549999999999997
pay_004533,2699.08,CARD,INSUFFICIENT_FUNDS,2,0.691,SEND_REMINDER,0,0.5754999999999999
pay_006959,15268.15,CARD,NETWORK_ERROR,1,0.872,RETRY,0,0.806
pay_006959,15268.15,CARD,NETWORK_ERROR,1,0.872,SEND_REMINDER,1,0.536
pay_006433,552.66,CARD,LIMIT_EXCEEDED,4,0.486,RETRY,0,0.01
pay_006433,552.66,CARD,LIMIT_EXCEEDED,4,0.486,SEND_REMINDER,0,0.283
pay_006895,1026.55,WALLET,NETWORK_ERROR,3,0.73,RETRY,0,0.595
pay_006895,1026.55,WALLET,NETWORK_ERROR,3,0.73,SEND_REMINDER,0,0.325
pay_006496,2453.18,CARD,TIMEOUT,2,0.868,RETRY,1,0.694
pay_006496,2453.18,CARD,TIMEOUT,2,0.868,SEND_REMINDER,0,0.464
pay_005356,3699.41,UPI,USER_CANCELLED,1,0.544,RETRY,1,0.4720000000000001
pay_005356,3699.41,UPI,USER_CANCELLED,1,0.544,SEND_REMINDER,1,0.602
pay_006910,886.73,CARD,NETWORK_ERROR,1,0.62,RETRY,1,0.6799999999999999
pay_006910,886.73,CARD,NETWORK_ERROR,1,0.62,SEND_REMINDER,1,0.41000000000000003
pay_005012,3251.39,CARD,BANK_ERROR,2,0.522,RETRY,0,0.591
pay_005012,3251.39,CARD,BANK_ERROR,2,0.522,SEND_REMINDER,1,0.261
pay_003065,538.3,CARD,TIMEOUT,4,0.955,RETRY,1,0.5974999999999999
pay_003065,538.3,CARD,TIMEOUT,4,0.955,SEND_REMINDER,0,0.3675
pay_007703,1068.89,WALLET,BANK_ERROR,3,0.85,RETRY,1,0.6849999999999999
pay_007703,1068.89,WALLET,BANK_ERROR,3,0.85,SEND_REMINDER,0,0.355
pay_006463,1580.28,NETBANKING,INSUFFICIENT_FUNDS,1,0.619,RETRY,0,0.3095
pay_006463,1580.28,NETBANKING,INSUFFICIENT_FUNDS,1,0.619,SEND_REMINDER,0,0.6095
pay_006888,7665.3,UPI,INSUFFICIENT_FUNDS,3,0.669,RETRY,0,0.1945
pay_006888,7665.3,UPI,INSUFFICIENT_FUNDS,3,0.669,SEND_REMINDER,0,0.49450000000000005
pay_004950,2559.59,UPI,INSUFFICIENT_FUNDS,1,0.905,RETRY,1,0.4525
pay_004950,2559.59,UPI,INSUFFICIENT_FUNDS,1,0.905,SEND_REMINDER,1,0.7525000000000001
pay_003672,3633.14,CARD,LIMIT_EXCEEDED,1,0.576,RETRY,0,0.238
pay_003672,3633.14,CARD,LIMIT_EXCEEDED,1,0.576,SEND_REMINDER,0,0.538
pay_007662,2025.63,NETBANKING,LIMIT_EXCEEDED,4,0.88,RETRY,1,0.18
pay_007662,2025.63,NETBANKING,LIMIT_EXCEEDED,4,0.88,SEND_REMINDER,1,0.4799999999999999
pay_002264,767.51,CARD,TIMEOUT,3,0.661,RETRY,1,0.5205
pay_002264,767.51,CARD,TIMEOUT,3,0.661,SEND_REMINDER,0,0.29050000000000004
pay_003161,1112.98,UPI,USER_CANCELLED,4,0.895,RETRY,0,0.43750000000000006
pay_003161,1112.98,UPI,USER_CANCELLED,4,0.895,SEND_REMINDER,0,0.5674999999999999
pay_003416,1607.41,NETBANKING,USER_CANCELLED,1,0.96,RETRY,0,0.68
pay_003416,1607.41,NETBANKING,USER_CANCELLED,1,0.96,SEND_REMINDER,1,0.8099999999999999
pay_004443,2811.6,UPI,INSUFFICIENT_FUNDS,1,0.835,RETRY,1,0.4175
pay_004443,2811.6,UPI,INSUFFICIENT_FUNDS,1,0.835,SEND_REMINDER,1,0.7175
pay_009443,830.7,NETBANKING,NETWORK_ERROR,4,0.577,RETRY,0,0.44849999999999995
pay_009443,830.7,NETBANKING,NETWORK_ERROR,4,0.577,SEND_REMINDER,0,0.1785
pay_007386,2324.6,UPI,BANK_ERROR,1,0.524,RETRY,0,0.662
pay_007386,2324.6,UPI,BANK_ERROR,1,0.524,SEND_REMINDER,0,0.332
pay_000384,1187.25,NETBANKING,LIMIT_EXCEEDED,1,0.519,RETRY,1,0.20950000000000002
pay_000384,1187.25,NETBANKING,LIMIT_EXCEEDED,1,0.519,SEND_REMINDER,0,0.5095000000000001
pay_001046,3666.26,WALLET,LIMIT_EXCEEDED,1,0.771,RETRY,1,0.3355
pay_001046,3666.26,WALLET,LIMIT_EXCEEDED,1,0.771,SEND_REMINDER,1,0.6355
pay_002292,3956.39,NETBANKING,BANK_ERROR,4,0.717,RETRY,1,0.5485
pay_002292,3956.39,NETBANKING,BANK_ERROR,4,0.717,SEND_REMINDER,0,0.21849999999999997
pay_003974,1937.9,NETBANKING,LIMIT_EXCEEDED,2,0.941,RETRY,0,0.3505
pay_003974,1937.9,NETBANKING,LIMIT_EXCEEDED,2,0.941,SEND_REMINDER,1,0.6504999999999999
pay_008346,2358.78,UPI,INSUFFICIENT_FUNDS,3,0.571,RETRY,0,0.14549999999999996
pay_008346,2358.78,UPI,INSUFFICIENT_FUNDS,3,0.571,SEND_REMINDER,1,0.4455
pay_006770,1092.94,NETBANKING,INSUFFICIENT_FUNDS,4,0.897,RETRY,0,0.2385
pay_006770,1092.94,NETBANKING,INSUFFICIENT_FUNDS,4,0.897,SEND_REMINDER,1,0.5385
pay_009095,4784.6,UPI,NETWORK_ERROR,4,0.707,RETRY,0,0.5135000000000001
pay_009095,4784.6,UPI,NETWORK_ERROR,4,0.707,SEND_REMINDER,1,0.2435
pay_002907,1296.01,NETBANKING,INSUFFICIENT_FUNDS,2,0.553,RETRY,0,0.20650000000000002
pay_002907,1296.01,NETBANKING,INSUFFICIENT_FUNDS,2,0.553,SEND_REMINDER,1,0.5065
pay_003348,6454.07,CARD,NETWORK_ERROR,2,0.701,RETRY,0,0.6504999999999999
pay_003348,6454.07,CARD,NETWORK_ERROR,2,0.701,SEND_REMINDER,0,0.3805
pay_000102,1291.4,WALLET,INSUFFICIENT_FUNDS,2,0.852,RETRY,0,0.356
pay_000102,1291.4,WALLET,INSUFFICIENT_FUNDS,2,0.852,SEND_REMINDER,1,0.6559999999999999
pay_000133,772.91,CARD,NETWORK_ERROR,4,0.582,RETRY,1,0.451
pay_000133,772.91,CARD,NETWORK_ERROR,4,0.582,SEND_REMINDER,1,0.181
pay_000535,1073.34,UPI,BANK_ERROR,3,0.635,RETRY,1,0.5775
pay_000535,1073.34,UPI,BANK_ERROR,3,0.635,SEND_REMINDER,0,0.2475
pay_005028,1271.3,CARD,TIMEOUT,3,0.95,RETRY,1,0.6649999999999999
pay_005028,1271.3,CARD,TIMEOUT,3,0.95,SEND_REMINDER,0,0.43499999999999994
pay_000208,2727.19,WALLET,NETWORK_ERROR,2,0.778,RETRY,1,0.6890000000000001
pay_000208,2727.19,WALLET,NETWORK_ERROR,2,0.778,SEND_REMINDER,1,0.41900000000000004
pay_007180,1012.88,NETBANKING,INSUFFICIENT_FUNDS,1,0.839,RETRY,0,0.4195
pay_007180,1012.88,NETBANKING,INSUFFICIENT_FUNDS,1,0.839,SEND_REMINDER,1,0.7195
pay_006739,18926.63,CARD,INSUFFICIENT_FUNDS,4,0.494,RETRY,0,0.03699999999999998
pay_006739,18926.63,CARD,INSUFFICIENT_FUNDS,4,0.494,SEND_REMINDER,0,0.337
pay_002650,3721.28,UPI,BANK_ERROR,2,0.655,RETRY,1,0.6575
pay_002650,3721.28,UPI,BANK_ERROR,2,0.655,SEND_REMINDER,1,0.3275
pay_008398,2069.21,NETBANKING,NETWORK_ERROR,1,0.934,RETRY,1,0.837
pay_008398,2069.21,NETBANKING,NETWORK_ERROR,1,0.934,SEND_REMINDER,1,0.5670000000000001
pay_009427,826.87,CARD,NETWORK_ERROR,2,0.775,RETRY,0,0.6875
pay_009427,826.87,CARD,NETWORK_ERROR,2,0.775,SEND_REMINDER,1,0.41750000000000004
pay_008540,3031.78,CARD,USER_CANCELLED,1,0.81,RETRY,0,0.6050000000000001
pay_008540,3031.78,CARD,USER_CANCELLED,1,0.81,SEND_REMINDER,0,0.735
pay_002523,2425.97,UPI,TIMEOUT,2,0.758,RETRY,1,0.639
pay_002523,2425.97,UPI,TIMEOUT,2,0.758,SEND_REMINDER,1,0.40900000000000003
pay_006835,2462.12,UPI,INSUFFICIENT_FUNDS,1,0.962,RETRY,0,0.481
pay_006835,2462.12,UPI,INSUFFICIENT_FUNDS,1,0.962,SEND_REMINDER,1,0.781
pay_007894,804.23,WALLET,BANK_ERROR,3,0.982,RETRY,0,0.751
pay_007894,804.23,WALLET,BANK_ERROR,3,0.982,SEND_REMINDER,1,0.42099999999999993
pay_004718,4662.96,NETBANKING,INSUFFICIENT_FUNDS,2,0.514,RETRY,0,0.187
pay_004718,4662.96,NETBANKING,INSUFFICIENT_FUNDS,2,0.514,SEND_REMINDER,1,0.48700000000000004
pay_002697,4295.89,CARD,LIMIT_EXCEEDED,4,0.913,RETRY,0,0.1965
pay_002697,4295.89,CARD,LIMIT_EXCEEDED,4,0.913,SEND_REMINDER,1,0.4965
pay_009579,760.81,WALLET,USER_CANCELLED,2,0.592,RETRY,1,0.42600000000000005
pay_009579,760.81,WALLET,USER_CANCELLED,2,0.592,SEND_REMINDER,1,0.5559999999999998
pay_004452,1214.32,NETBANKING,INSUFFICIENT_FUNDS,3,0.918,RETRY,0,0.319
pay_004452,1214.32,NETBANKING,INSUFFICIENT_FUNDS,3,0.918,SEND_REMINDER,1,0.6190000000000001
pay_003727,2690.54,CARD,BANK_ERROR,2,0.533,RETRY,1,0.5965
pay_003727,2690.54,CARD,BANK_ERROR,2,0.533,SEND_REMINDER,0,0.2665
pay_006114,899.29,NETBANKING,TIMEOUT,2,0.93,RETRY,1,0.7249999999999999
pay_006114,899.29,NETBANKING,TIMEOUT,2,0.93,SEND_REMINDER,1,0.49500000000000005
pay_009632,1672.63,WALLET,INSUFFICIENT_FUNDS,1,0.494,RETRY,0,0.247
pay_009632,1672.63,WALLET,INSUFFICIENT_FUNDS,1,0.494,SEND_REMINDER,0,0.547
pay_000969,1750.88,WALLET,BANK_ERROR,3,0.573,RETRY,1,0.5465
pay_000969,1750.88,WALLET,BANK_ERROR,3,0.573,SEND_REMINDER,0,0.21649999999999997
pay_006239,987.56,CARD,BANK_ERROR,1,0.92,RETRY,1,0.8600000000000001
pay_006239,987.56,CARD,BANK_ERROR,1,0.92,SEND_REMINDER,1,0.53
pay_008764,2873.05,WALLET,USER_CANCELLED,3,0.596,RETRY,0,0.35800000000000004
pay_008764,2873.05,WALLET,USER_CANCELLED,3,0.596,SEND_REMINDER,1,0.4879999999999999
pay_007110,2399.5,WALLET,NETWORK_ERROR,3,0.454,RETRY,0,0.45699999999999996
pay_007110,2399.5,WALLET,NETWORK_ERROR,3,0.454,SEND_REMINDER,1,0.18700000000000006
pay_003206,1051.95,UPI,TIMEOUT,1,0.87,RETRY,1,0.7649999999999999
pay_003206,1051.95,UPI,TIMEOUT,1,0.87,SEND_REMINDER,1,0.535
pay_004559,1176.01,NETBANKING,BANK_ERROR,2,0.984,RETRY,1,0.8220000000000001
pay_004559,1176.01,NETBANKING,BANK_ERROR,2,0.984,SEND_REMINDER,0,0.49200000000000005
pay_001656,1427.5,UPI,INSUFFICIENT_FUNDS,4,0.598,RETRY,0,0.08899999999999997
pay_001656,1427.5,UPI,INSUFFICIENT_FUNDS,4,0.598,SEND_REMINDER,0,0.38899999999999996
pay_004993,1649.39,WALLET,NETWORK_ERROR,3,0.788,RETRY,0,0.624
pay_004993,1649.39,WALLET,NETWORK_ERROR,3,0.788,SEND_REMINDER,1,0.35400000000000004
pay_004576,1514.39,WALLET,INSUFFICIENT_FUNDS,2,0.811,RETRY,0,0.3355
pay_004576,1514.39,WALLET,INSUFFICIENT_FUNDS,2,0.811,SEND_REMINDER,1,0.6355
pay_004486,504.82,WALLET,NETWORK_ERROR,2,0.748,RETRY,1,0.6739999999999999
pay_004486,504.82,WALLET,NETWORK_ERROR,2,0.748,SEND_REMINDER,0,0.404
pay_007656,1384.69,NETBANKING,USER_CANCELLED,1,0.699,RETRY,0,0.5495000000000001
pay_007656,1384.69,NETBANKING,USER_CANCELLED,1,0.699,SEND_REMINDER,1,0.6795
pay_008802,718.41,WALLET,BANK_ERROR,3,0.581,RETRY,1,0.5505
pay_008802,718.41,WALLET,BANK_ERROR,3,0.581,SEND_REMINDER,0,0.22049999999999997
pay_000109,2221.73,UPI,CARD_EXPIRED,4,0.453,RETRY,0,0.01
pay_000109,2221.73,UPI,CARD_EXPIRED,4,0.453,SEND_REMINDER,0,0.3865
pay_005744,559.73,NETBANKING,CARD_EXPIRED,3,0.844,RETRY,1,0.132
pay_005744,559.73,NETBANKING,CARD_EXPIRED,3,0.844,SEND_REMINDER,1,0.652
pay_003738,1591.62,UPI,LIMIT_EXCEEDED,1,0.728,RETRY,0,0.314
pay_003738,1591.62,UPI,LIMIT_EXCEEDED,1,0.728,SEND_REMINDER,1,0.614
pay_002299,3042.27,NETBANKING,INSUFFICIENT_FUNDS,4,0.759,RETRY,0,0.16949999999999998
pay_002299,3042.27,NETBANKING,INSUFFICIENT_FUNDS,4,0.759,SEND_REMINDER,1,0.4695
pay_000979,509.22,NETBANKING,USER_CANCELLED,4,0.976,RETRY,0,0.47800000000000004
pay_000979,509.22,NETBANKING,USER_CANCELLED,4,0.976,SEND_REMINDER,1,0.6079999999999999
pay_002597,1112.81,WALLET,LIMIT_EXCEEDED,4,0.87,RETRY,0,0.175
pay_002597,1112.81,WALLET,LIMIT_EXCEEDED,4,0.87,SEND_REMINDER,0,0.47500000000000003
pay_009526,938.69,UPI,NETWORK_ERROR,1,0.521,RETRY,0,0.6305000000000001
pay_009526,938.69,UPI,NETWORK_ERROR,1,0.521,SEND_REMINDER,0,0.36050000000000004
pay_005660,1056.58,UPI,NETWORK_ERROR,1,0.912,RETRY,1,0.8260000000000001
pay_005660,1056.58,UPI,NETWORK_ERROR,1,0.912,SEND_REMINDER,1,0.556
pay_002007,1809.79,UPI,BANK_ERROR,2,0.623,RETRY,1,0.6415
pay_002007,1809.79,UPI,BANK_ERROR,2,0.623,SEND_REMINDER,0,0.3115
pay_007267,3638.01,WALLET,BANK_ERROR,2,0.97,RETRY,1,0.815
pay_007267,3638.01,WALLET,BANK_ERROR,2,0.97,SEND_REMINDER,0,0.48499999999999993
pay_004811,3311.61,CARD,NETWORK_ERROR,4,0.955,RETRY,1,0.6375
pay_004811,3311.61,CARD,NETWORK_ERROR,4,0.955,SEND_REMINDER,0,0.3675
pay_007949,3946.79,NETBANKING,NETWORK_ERROR,4,0.911,RETRY,1,0.6154999999999999
pay_007949,3946.79,NETBANKING,NETWORK_ERROR,4,0.911,SEND_REMINDER,1,0.3455000000000001
pay_000280,1328.42,NETBANKING,NETWORK_ERROR,4,0.487,RETRY,1,0.4034999999999999
pay_000280,1328.42,NETBANKING,NETWORK_ERROR,4,0.487,SEND_REMINDER,0,0.1335
pay_008297,8771.5,WALLET,CARD_EXPIRED,2,0.771,RETRY,0,0.16550000000000004
pay_008297,8771.5,WALLET,CARD_EXPIRED,2,0.771,SEND_REMINDER,1,0.6855
pay_004729,6464.86,WALLET,CARD_EXPIRED,4,0.833,RETRY,0,0.056499999999999995
pay_004729,6464.86,WALLET,CARD_EXPIRED,4,0.833,SEND_REMINDER,0,0.5765
pay_006848,2646.5,WALLET,BANK_ERROR,3,0.862,RETRY,0,0.691
pay_006848,2646.5,WALLET,BANK_ERROR,3,0.862,SEND_REMINDER,0,0.361
pay_000563,3629.68,WALLET,FRAUD_SUSPECTED,2,0.563,RETRY,0,0.01
pay_000563,3629.68,WALLET,FRAUD_SUSPECTED,2,0.563,SEND_REMINDER,0,0.01
pay_002581,2434.96,WALLET,LIMIT_EXCEEDED,4,0.545,RETRY,0,0.012500000000000011
pay_002581,2434.96,WALLET,LIMIT_EXCEEDED,4,0.545,SEND_REMINDER,0,0.31249999999999994
pay_006847,1946.22,UPI,USER_CANCELLED,2,0.515,RETRY,0,0.38750000000000007
pay_006847,1946.22,UPI,USER_CANCELLED,2,0.515,SEND_REMINDER,1,0.5174999999999998
pay_006429,5336.05,CARD,TIMEOUT,4,0.465,RETRY,1,0.3525
pay_006429,5336.05,CARD,TIMEOUT,4,0.465,SEND_REMINDER,0,0.1225
pay_000252,3767.96,WALLET,BANK_ERROR,3,0.774,RETRY,0,0.647
pay_000252,3767.96,WALLET,BANK_ERROR,3,0.774,SEND_REMINDER,0,0.317
pay_005965,5401.67,UPI,INSUFFICIENT_FUNDS,2,0.922,RETRY,0,0.391
pay_005965,5401.67,UPI,INSUFFICIENT_FUNDS,2,0.922,SEND_REMINDER,1,0.6910000000000001
pay_002901,1743.4,WALLET,INSUFFICIENT_FUNDS,2,0.848,RETRY,0,0.354
pay_002901,1743.4,WALLET,INSUFFICIENT_FUNDS,2,0.848,SEND_REMINDER,0,0.6539999999999999
pay_008446,915.12,CARD,INSUFFICIENT_FUNDS,1,0.959,RETRY,0,0.4795
pay_008446,915.12,CARD,INSUFFICIENT_FUNDS,1,0.959,SEND_REMINDER,1,0.7795000000000001
pay_008272,4214.31,UPI,INSUFFICIENT_FUNDS,1,0.873,RETRY,0,0.4365
pay_008272,4214.31,UPI,INSUFFICIENT_FUNDS,1,0.873,SEND_REMINDER,1,0.7365
pay_004343,8592.75,NETBANKING,FRAUD_SUSPECTED,4,0.878,RETRY,0,0.01
pay_004343,8592.75,NETBANKING,FRAUD_SUSPECTED,4,0.878,SEND_REMINDER,0,0.01
pay_001491,1162.72,WALLET,NETWORK_ERROR,3,0.95,RETRY,1,0.705
pay_001491,1162.72,WALLET,NETWORK_ERROR,3,0.95,SEND_REMINDER,0,0.43499999999999994
pay_003840,1410.58,NETBANKING,BANK_ERROR,4,0.86,RETRY,1,0.6200000000000001
pay_003840,1410.58,NETBANKING,BANK_ERROR,4,0.86,SEND_REMINDER,1,0.29
pay_006199,1423.6,UPI,BANK_ERROR,3,0.873,RETRY,1,0.6965
pay_006199,1423.6,UPI,BANK_ERROR,3,0.873,SEND_REMINDER,0,0.36649999999999994
pay_002365,1092.9,WALLET,LIMIT_EXCEEDED,3,0.704,RETRY,0,0.16199999999999998
pay_002365,1092.9,WALLET,LIMIT_EXCEEDED,3,0.704,SEND_REMINDER,1,0.46199999999999997
pay_002265,3115.59,UPI,TIMEOUT,1,0.739,RETRY,1,0.6995
pay_002265,3115.59,UPI,TIMEOUT,1,0.739,SEND_REMINDER,1,0.46950000000000003
pay_000581,2370.36,CARD,NETWORK_ERROR,3,0.585,RETRY,1,0.5225
pay_000581,2370.36,CARD,NETWORK_ERROR,3,0.585,SEND_REMINDER,0,0.2525
pay_008868,917.84,UPI,INSUFFICIENT_FUNDS,1,0.618,RETRY,0,0.309
pay_008868,917.84,UPI,INSUFFICIENT_FUNDS,1,0.618,SEND_REMINDER,1,0.609
pay_007439,538.58,UPI,TIMEOUT,2,0.67,RETRY,1,0.595
pay_007439,538.58,UPI,TIMEOUT,2,0.67,SEND_REMINDER,1,0.36500000000000005
pay_008222,3918.9,NETBANKING,LIMIT_EXCEEDED,4,0.679,RETRY,0,0.07950000000000002
pay_008222,3918.9,NETBANKING,LIMIT_EXCEEDED,4,0.679,SEND_REMINDER,0,0.3795
pay_001463,1529.63,WALLET,BANK_ERROR,2,0.827,RETRY,0,0.7435
pay_001463,1529.63,WALLET,BANK_ERROR,2,0.827,SEND_REMINDER,0,0.4135
pay_005789,446.85,UPI,NETWORK_ERROR,3,0.84,RETRY,1,0.65
pay_005789,446.85,UPI,NETWORK_ERROR,3,0.84,SEND_REMINDER,1,0.38
pay_004870,1190.7,WALLET,NETWORK_ERROR,4,0.844,RETRY,0,0.5820000000000001
pay_004870,1190.7,WALLET,NETWORK_ERROR,4,0.844,SEND_REMINDER,0,0.312
pay_007251,2366.16,CARD,LIMIT_EXCEEDED,2,0.792,RETRY,0,0.276
pay_007251,2366.16,CARD,LIMIT_EXCEEDED,2,0.792,SEND_REMINDER,1,0.5760000000000001
pay_004422,758.36,WALLET,USER_CANCELLED,4,0.726,RETRY,0,0.35300000000000004
pay_004422,758.36,WALLET,USER_CANCELLED,4,0.726,SEND_REMINDER,1,0.48299999999999993
pay_004450,5987.14,WALLET,FRAUD_SUSPECTED,3,0.819,RETRY,0,0.01
pay_004450,5987.14,WALLET,FRAUD_SUSPECTED,3,0.819,SEND_REMINDER,0,0.01
pay_000019,874.44,WALLET,INSUFFICIENT_FUNDS,3,0.525,RETRY,0,0.1225
pay_000019,874.44,WALLET,INSUFFICIENT_FUNDS,3,0.525,SEND_REMINDER,1,0.4225
pay_003747,316.82,CARD,LIMIT_EXCEEDED,1,0.615,RETRY,1,0.2575
pay_003747,316.82,CARD,LIMIT_EXCEEDED,1,0.615,SEND_REMINDER,1,0.5575
pay_004027,967.85,NETBANKING,INSUFFICIENT_FUNDS,2,0.658,RETRY,0,0.259
pay_004027,967.85,NETBANKING,INSUFFICIENT_FUNDS,2,0.658,SEND_REMINDER,0,0.5589999999999999
pay_001749,2104.15,CARD,NETWORK_ERROR,3,0.81,RETRY,1,0.635
pay_001749,2104.15,CARD,NETWORK_ERROR,3,0.81,SEND_REMINDER,1,0.3650000000000001
pay_007209,654.39,CARD,NETWORK_ERROR,3,0.954,RETRY,1,0.707
pay_007209,654.39,CARD,NETWORK_ERROR,3,0.954,SEND_REMINDER,0,0.43699999999999994
pay_001371,1574.42,WALLET,INSUFFICIENT_FUNDS,3,0.543,RETRY,0,0.1315
pay_001371,1574.42,WALLET,INSUFFICIENT_FUNDS,3,0.543,SEND_REMINDER,1,0.4315000000000001
pay_006330,1976.15,WALLET,BANK_ERROR,2,0.531,RETRY,1,0.5954999999999999
pay_006330,1976.15,WALLET,BANK_ERROR,2,0.531,SEND_REMINDER,0,0.2655
pay_006483,889.95,NETBANKING,FRAUD_SUSPECTED,1,0.471,RETRY,0,0.01
pay_006483,889.95,NETBANKING,FRAUD_SUSPECTED,1,0.471,SEND_REMINDER,0,0.01
pay_001966,1942.37,NETBANKING,USER_CANCELLED,3,0.933,RETRY,1,0.5265000000000001
pay_001966,1942.37,NETBANKING,USER_CANCELLED,3,0.933,SEND_REMINDER,1,0.6565
pay_006049,616.46,NETBANKING,INSUFFICIENT_FUNDS,3,0.521,RETRY,1,0.1205
pay_006049,616.46,NETBANKING,INSUFFICIENT_FUNDS,3,0.521,SEND_REMINDER,1,0.4205
pay_002363,534.92,NETBANKING,INSUFFICIENT_FUNDS,3,0.553,RETRY,1,0.1365
pay_002363,534.92,NETBANKING,INSUFFICIENT_FUNDS,3,0.553,SEND_REMINDER,0,0.4365
pay_009054,1382.8,UPI,NETWORK_ERROR,1,0.682,RETRY,0,0.7110000000000001
pay_009054,1382.8,UPI,NETWORK_ERROR,1,0.682,SEND_REMINDER,0,0.44100000000000006
pay_003984,735.98,CARD,LIMIT_EXCEEDED,2,0.831,RETRY,0,0.2955
pay_003984,735.98,CARD,LIMIT_EXCEEDED,2,0.831,SEND_REMINDER,1,0.5954999999999999
pay_002644,1073.12,NETBANKING,USER_CANCELLED,2,0.552,RETRY,0,0.4060000000000001
pay_002644,1073.12,NETBANKING,USER_CANCELLED,2,0.552,SEND_REMINDER,0,0.536
pay_005117,6895.96,CARD,BANK_ERROR,4,0.911,RETRY,1,0.6455
pay_005117,6895.96,CARD,BANK_ERROR,4,0.911,SEND_REMINDER,0,0.31550000000000006
pay_008522,2125.15,WALLET,NETWORK_ERROR,1,0.88,RETRY,1,0.81
pay_008522,2125.15,WALLET,NETWORK_ERROR,1,0.88,SEND_REMINDER,1,0.54
